word,1,2,3,4,5,6,7,8,9,10,11,12
edge_nn,0.867576091301432,0.820979810527442,0.741800608166806,0.702110904638151,0.689973823087981,0.666348859691672,0.636563411977691,0.58352938672176,0.54839534968739,0.537416189986006,0.590866244447511,0.594745463032266
pin_vb,0.888645773921781,0.826397326480664,0.713854110804693,0.639401432596977,0.617336102875992,0.572575620821852,0.521167643073196,0.496458980424406,0.4641088976866,0.479444167496246,0.544400277117973,0.530124959935304
part_nn,0.874317336414723,0.800491820130505,0.736158718041259,0.625172700885778,0.550232713415076,0.504418713018624,0.459720238578999,0.417414732696058,0.400206841343177,0.40991793318785,0.482658280120663,0.493445985903021
plane_nn,0.888101304789314,0.839528141864346,0.764560624188392,0.713840782516671,0.689832053767804,0.667818008303859,0.638272619618726,0.632652351857604,0.61047691584796,0.637591865433917,0.668279928955758,0.64274048259693
bag_nn,0.855072370830003,0.79278013836776,0.76227930761221,0.725568202091427,0.713934643222898,0.705083610774973,0.693197057219898,0.669017218419254,0.636549151015354,0.619862133106958,0.657455201123263,0.65262633811628
stab_nn,0.892831429397258,0.86134239747609,0.797772462898077,0.715161306473839,0.703481357394862,0.669629347822233,0.642673064501569,0.629429564113629,0.578044218345933,0.563012403668944,0.608392630799034,0.592125093783305
attack_nn,0.845347625559138,0.763627367772509,0.726024626852756,0.674672006747005,0.672999590516184,0.64179284945449,0.607344226685216,0.592343343877519,0.553415885153296,0.541537650836288,0.581167694415953,0.583646875126563
player_nn,0.868223650373078,0.814532983032079,0.74505448288607,0.701774369451127,0.67266972938152,0.641301488248589,0.628056318368378,0.61898878475081,0.616805070630334,0.612366827760088,0.640637324931535,0.623007372571027
tree_nn,0.860388691596267,0.813537578249488,0.765882353534829,0.714005317734778,0.704459298066059,0.686657570521026,0.679920082026175,0.660750879580639,0.656987851329934,0.635637250876989,0.687663210720025,0.685931555555759
bit_nn,0.87304685794459,0.824328462041955,0.760604530413058,0.708710964887212,0.672125910476944,0.630523297482083,0.598139222545971,0.558928114581384,0.516566889604805,0.51376617141201,0.561775996175431,0.561217458012183
savage_nn,0.837019699413468,0.814820059190159,0.764843080355673,0.740722816229804,0.729908362730714,0.711418662293487,0.67392340282475,0.634811197811052,0.594687168807198,0.596848080500447,0.637783390192585,0.610837186476215
fiction_nn,0.871021289732608,0.813336715115215,0.75709989701128,0.700997896700503,0.667570068615454,0.657015496726729,0.62375031512121,0.607063702978866,0.589960754903746,0.587268463509035,0.618036254217595,0.603141806443759
gas_nn,0.861061081951318,0.795148318183229,0.739030306767828,0.673294662104026,0.643578910836389,0.623573332030796,0.60310007100295,0.60337302311695,0.590752287283816,0.580432466906341,0.604906048871357,0.574385131803769
risk_nn,0.874720909054832,0.806634258243999,0.729615809058787,0.699599376261475,0.679796428079186,0.66010044664653,0.634142537328436,0.606626364033201,0.574182610304052,0.565143907524329,0.596796967746582,0.578034941118859
rag_nn,0.899774845282031,0.870607177788692,0.792974816833869,0.735752039339191,0.70404555801684,0.668813974494363,0.638165980867534,0.590037756092994,0.544102338749617,0.540290569211777,0.598757936749655,0.583171311973191
tip_vb,0.860696468404018,0.813381439401965,0.7251000607604,0.65530306291244,0.636205404357518,0.614724778114909,0.58373883231275,0.532478844386431,0.483703464283712,0.48963311672259,0.571780009386085,0.561719300926178
multitude_nn,0.850964802476151,0.805752797687585,0.780283464609768,0.763537234814419,0.758810309635461,0.732965244521755,0.706750902202876,0.644431139624049,0.610710265100464,0.616948056973286,0.675431945390075,0.669808101204996
prop_nn,0.88013985938966,0.83645376304477,0.7405004480197,0.685063954643734,0.648504684690361,0.613371526551793,0.584621458395445,0.545323667364128,0.492325561828994,0.487877156923016,0.560001792880402,0.534411434191558
twist_nn,0.869267214946652,0.820753497754433,0.766387503678108,0.725343941501077,0.707225882036524,0.687768024132455,0.656916366814894,0.628953228520775,0.595387422371012,0.585539664097346,0.640097805664414,0.618766205087533
lane_nn,0.86524641842118,0.796253429460401,0.723031434059352,0.688149834328716,0.657967029863161,0.633493460107528,0.605451536693161,0.57330258558233,0.539798353666101,0.541236888221607,0.592976894683532,0.569861773918204
ounce_nn,0.867272269603227,0.799984679642275,0.732956671341363,0.710295564318205,0.675252032613481,0.648575590210973,0.636193137417451,0.610761340895319,0.59056601994976,0.58563149396396,0.621439526407186,0.628340084614907
lass_nn,0.903156375579345,0.868555570085407,0.805866947650036,0.750174305214113,0.722221042439614,0.689407835545994,0.656861027289223,0.599010923319247,0.531423372477839,0.537017125404361,0.598736513763557,0.565231077061905
donkey_nn,0.881025387963344,0.851093406701225,0.78957922594529,0.744575338693643,0.734970542668611,0.697966933741423,0.668226834229583,0.654470441407628,0.615659392570856,0.606332802995183,0.643209509814151,0.617826363695536
thump_nn,0.871517325197115,0.829393943245819,0.792465940379033,0.778745797567051,0.765684563397291,0.753568459926577,0.717294443850412,0.699402487435134,0.666650601371413,0.665054471531105,0.712746654526662,0.708421456732647
quilt_nn,0.876948216197119,0.8239048711112,0.761859550164736,0.716989021863762,0.703633400869646,0.668453410861614,0.658672564886251,0.638377279312243,0.589659241386982,0.585373214831957,0.614520747297883,0.615308550730383
